step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,B_stopped,B_accumulated_waiting_time,B_average_speed,E_stopped,E_accumulated_waiting_time,E_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
955.0,18,994.0,31.0625,4.1516704500548345,15,962.0,4.6750793144737514e-05,2,59.0,0.533172823101077,17,1021.0
960.0,10,501.0,15.181818181818182,5.4474513714697785,6,737.0,0.24517532804853162,3,70.0,0.45334194385520427,9,807.0
965.0,9,454.0,12.971428571428572,7.320930216389407,5,461.0,0.3948938109572429,4,90.0,0.36492045906160137,9,551.0
970.0,15,513.0,13.153846153846153,6.112949304297736,8,409.0,0.0034476955856253353,6,120.0,0.4851269641016324,14,529.0
975.0,18,598.0,15.333333333333334,4.615073573807092,9,453.0,0.07153870519593676,9,159.0,0.1275391376914559,18,612.0
980.0,21,699.0,17.923076923076923,4.711501033635886,9,498.0,0.29854328949850745,12,215.0,0.12484959988166422,21,713.0
985.0,23,808.0,22.444444444444443,3.315798638270595,11,547.0,0.09745079408085067,12,275.0,0.047899443000854476,23,822.0
990.0,27,938.0,27.58823529411765,2.0265172293881366,14,614.0,4.484580475489559e-05,13,338.0,0.057117117241149755,27,952.0
995.0,24,1001.0,27.805555555555557,2.56706412951958,10,641.0,0.03157545274096541,14,405.0,7.415672931955843e-05,24,1046.0
1000.0,24,1121.0,32.02857142857143,3.298183982251569,10,660.0,0.06832041727089448,14,477.0,0.13822374302473295,24,1137.0
1005.0,26,1244.0,34.55555555555556,2.2496421973290635,11,711.0,0.05841059452010234,15,549.0,0.12649792577513258,26,1260.0
1010.0,29,1383.0,38.416666666666664,1.6273916300036626,13,772.0,0.036110030101591015,16,625.0,0.01402838065092308,29,1397.0
1015.0,31,1523.0,39.05128205128205,1.677218511585378,12,828.0,0.0,18,709.0,5.3808999115287455e-05,30,1537.0
1020.0,30,1673.0,42.8974358974359,2.614917348953088,12,888.0,0.07311952487338422,18,801.0,0.09539041533953141,30,1689.0
1025.0,31,1823.0,46.743589743589745,1.7227148277063071,12,948.0,0.0,18,891.0,0.07219401107189674,30,1839.0
1030.0,32,1976.0,48.19512195121951,2.403081581996592,12,1008.0,0.0751763759791972,19,984.0,0.05874290760812765,31,1992.0
1035.0,27,1830.0,46.92307692307692,0.9433923442731037,6,921.0,0.07303078372019464,20,1083.0,0.01979859541250002,26,2004.0
1040.0,30,1976.0,48.19512195121951,2.932538721457731,6,784.0,0.0,21,1192.0,0.1692170743891935,27,1976.0
1045.0,28,1807.0,44.073170731707314,2.334009528131629,6,814.0,0.23505229022179425,18,1150.0,0.14445431592509858,24,1964.0
1050.0,27,1726.0,42.09756097560975,2.4944511802911173,6,846.0,0.19675821732174456,19,1062.0,0.09552556564635845,25,1908.0
1055.0,22,1562.0,39.05,3.0312670901705125,7,881.0,0.2682390843468558,15,955.0,0.06881400305545927,22,1836.0
1060.0,25,1652.0,42.35897435897436,3.0714965535007854,8,918.0,0.09966063648504658,17,930.0,0.04731896708573648,25,1848.0
1065.0,28,1786.0,48.270270270270274,2.369023399328065,8,958.0,0.0,20,1024.0,0.0006404434252678033,28,1982.0
1070.0,29,1931.0,55.17142857142857,1.3638197768105211,8,998.0,0.1019341489753204,21,1129.0,4.951697878290663e-07,29,2127.0
1075.0,29,2076.0,59.31428571428572,2.0533835768815005,8,1038.0,0.10535443585251608,21,1234.0,0.043354331441489896,29,2272.0
1080.0,27,2151.0,58.13513513513514,1.6751950132596214,9,1079.0,0.037932162176559384,18,1235.0,0.06678470163061555,27,2314.0
1085.0,21,1408.0,38.054054054054056,3.186156701906749,5,773.0,0.2845789718142339,16,1227.0,0.05966511786334873,21,2000.0
1090.0,20,1188.0,28.975609756097562,4.376437531394328,3,331.0,0.5093458443841602,16,1265.0,0.03672304112990551,19,1596.0
