step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
285.0,39,858.0,10.860759493670885,5.722609663130515,0,2.0,0.9524563810203885,8,185.0,0.19194597058722604,11,487.0,0.3122756711875003,0,4.0,0.7289289209648553,1,10.0,0.5490215281301318,7,118.0,0.13589869155643491,3,27.0,0.0004192269554612409,4,57.0,0.4745832774947846,4,130.0,0.40568704998436933,38,1020.0
290.0,38,780.0,10.12987012987013,5.114777246700219,1,2.0,0.46729597959146235,8,225.0,0.23947238260760265,9,419.0,0.26036257971619586,1,14.0,0.6558712338265844,1,15.0,0.4917854639066923,8,156.0,0.16822884811256456,2,37.0,0.2283633433344672,4,62.0,0.44880161032033367,4,148.0,0.2011056287900078,38,1078.0
295.0,28,457.0,6.175675675675675,4.5527472511365845,0,0.0,0.21395672111475714,8,265.0,0.14946693421595408,6,311.0,0.24363334042966214,0,7.0,0.7911635598332544,3,26.0,0.07665967538551186,2,85.0,0.4182902468510365,2,47.0,0.4711133491259946,4,71.0,0.05691178072288248,2,92.0,0.18791519607024126,27,904.0
300.0,23,331.0,4.472972972972973,5.886117235254508,0,0.0,0.8108267259787796,6,217.0,0.2079874040782264,3,316.0,0.29721547569094686,0,0.0,0.9362288713454556,3,45.0,0.3828885793628505,2,49.0,0.6738789789977864,2,57.0,0.45120309804679604,4,91.0,0.10057604288966208,2,15.0,0.5189890550309393,22,790.0
305.0,19,220.0,2.972972972972973,6.723929695347107,0,2.0,0.7312574511009043,1,116.0,0.3083714282611454,5,324.0,0.18529983356628865,0,0.0,0.9605668080002648,0,23.0,0.7088476989247728,2,35.0,0.6793759220822349,2,67.0,0.37754416615773834,7,121.0,0.21108197699776463,2,25.0,0.6503863736017719,19,713.0
310.0,26,332.0,4.426666666666667,6.081503478608279,0,2.0,0.6500211786552175,1,87.0,0.4897685933992218,8,350.0,0.18815731753526785,0,4.0,0.8877617435869037,0,10.0,0.8414068799525362,4,24.0,0.28682405781868303,4,85.0,0.2207756203159645,6,151.0,0.3245965258284263,3,38.0,0.4274505704426699,26,751.0
315.0,37,348.0,4.461538461538462,4.3249082138384365,1,0.0,0.6539725799568447,5,106.0,0.45227159452654525,5,284.0,0.2093435872948187,1,5.0,0.6013377656346579,2,14.0,0.256321830792585,9,57.0,0.1027093035672455,2,18.0,0.28203039172544025,7,183.0,0.23789456305733983,5,57.0,0.2340952282286382,37,724.0
320.0,45,491.0,6.4605263157894735,3.468913118336257,1,3.0,0.6201283319973832,5,110.0,0.2938276241865756,2,168.0,0.17150413274998977,2,11.0,0.46483869329377575,6,29.0,0.0004975024732190688,9,95.0,0.224148064468184,3,29.0,0.27549746677328485,9,221.0,0.1707497841027185,7,88.0,0.11228895885142055,44,754.0
325.0,47,635.0,8.14102564102564,3.4623719913833693,2,8.0,0.633498399083981,8,142.0,0.1909804616129446,4,183.0,0.09891896345968268,3,21.0,0.21374454094768103,4,44.0,0.2847026947768677,8,138.0,0.22471337376781003,1,5.0,0.6328254361430207,9,271.0,0.15274036794128376,8,127.0,0.1202239955600732,47,939.0
330.0,48,743.0,9.2875,3.773042615443208,1,13.0,0.7338255164489181,8,182.0,0.26945566874865995,7,215.0,0.12107098025670354,4,40.0,0.18686623101148758,4,64.0,0.25468782472445944,10,172.0,0.139695225245802,1,10.0,0.6415093106825513,11,326.0,0.14943757568420984,2,72.0,0.3169961681875367,48,1094.0
335.0,43,808.0,9.975308641975309,4.136446452821144,1,0.0,0.7400780382947432,6,195.0,0.21851765124194564,5,225.0,0.20284484061470484,4,60.0,0.23977883025187377,5,86.0,0.14271848877130797,13,231.0,0.17685405736822257,0,0.0,0.5808611060879447,8,333.0,0.3002713912949925,0,24.0,0.6523614904459277,42,1154.0
340.0,50,1037.0,12.646341463414634,4.580534317274123,1,1.0,0.5662971743567068,10,239.0,0.22550167179389444,5,237.0,0.2710763429627315,5,86.0,0.2747240800441152,6,120.0,0.3181707678349215,13,294.0,0.10877497900051161,0,0.0,0.8700075875205051,10,377.0,0.36228429738877127,0,0.0,0.963006368750381,50,1354.0
345.0,39,956.0,11.24705882352941,4.453000652293769,1,6.0,0.5616903775603377,1,127.0,0.5157703051645786,5,262.0,0.16266190078916304,5,111.0,0.2791839524247294,1,81.0,0.41523088645541184,14,354.0,0.060671515788454984,1,0.0,0.40317031207174975,11,421.0,0.22300770365718792,0,0.0,0.3049663714952161,39,1362.0
350.0,40,1078.0,12.534883720930232,4.810589086970373,2,17.0,0.666417621935712,0,7.0,0.664026742989856,5,289.0,0.25536640898933877,5,134.0,0.20941193032543934,0,28.0,0.6047110691120037,14,418.0,0.09696009257497853,0,0.0,0.8718623741126835,12,477.0,0.08645874025158876,1,5.0,0.1670853755677658,39,1375.0
355.0,50,1308.0,15.03448275862069,5.013720133643984,2,27.0,0.7173098563333988,1,4.0,0.5867603912951844,6,316.0,0.45064957968343483,6,163.0,0.23853351470818554,0,2.0,0.8841161944629745,15,492.0,0.10264336886084223,0,0.0,0.9335546944227422,19,565.0,0.13011503190949147,1,10.0,0.4110617872701587,50,1579.0
360.0,53,1552.0,18.258823529411764,3.3303228406202745,4,36.0,0.37180491583371633,2,11.0,0.23667396617003336,7,347.0,0.17238378848334548,6,189.0,0.18056356746376018,0,2.0,0.5480017085576833,14,557.0,0.12248134820664719,0,0.0,0.928449812031385,19,658.0,0.06607367644198908,1,15.0,0.6117576700281141,53,1815.0
365.0,64,1833.0,22.08433734939759,2.2748832595087363,7,63.0,0.11079635608118986,1,7.0,0.0,11,390.0,0.17741458253768996,7,223.0,0.21567579101081394,2,8.0,0.0006151131484317883,14,626.0,0.021117757730422418,1,1.0,0.3719904348878968,20,757.0,0.043006243444930564,1,22.0,0.6658354274752426,64,2097.0
370.0,59,2060.0,24.523809523809526,2.468057147026078,0,34.0,0.4382690489953121,1,12.0,0.17349382560025806,11,447.0,0.19844793597156288,7,254.0,0.1888728214366811,2,20.0,0.3111524920583826,14,696.0,0.0665399827449878,3,11.0,0.00036705127641794975,20,857.0,0.0012836488646205794,1,27.0,0.5841171262479691,59,2358.0
375.0,45,1400.0,16.27906976744186,3.3863639226308297,1,2.0,0.4466040360610219,1,21.0,0.7277512606880764,14,506.0,0.09186503232155432,0,70.0,0.3450322212029074,2,30.0,0.2883031514238478,14,766.0,0.103563030703623,1,8.0,0.0,9,627.0,0.07632614346834722,3,39.0,0.1952482481996001,45,2069.0
